,h_index,r_index,t_idnex
7104,631,9,8481
7105,631,6,5103
7106,631,8,5126
7107,631,10,5135
7108,631,10,5145
7109,631,8,5146
7110,631,3,5167
7111,631,9,5177
7112,631,10,5286
7113,631,9,5315
7114,631,8,5336
7115,631,33,6011
7116,631,5,5551
7117,631,9,5561
7118,631,8,5595
7119,631,3,5628
7120,631,9,5656
7121,631,28,5659
7122,631,8,5717
7123,631,9,5790
7124,631,8,5824
7125,631,8,5849
7126,631,6,5863
7127,631,5,8482
7128,631,8,5877
7129,631,10,5882
7130,631,7,5892
7131,631,9,8483
7132,632,16,8484
7133,632,16,8485
7134,632,16,8486
7135,632,19,8487
7136,632,16,8488
7137,632,19,8489
7138,632,19,8490
7139,632,16,8491
7140,632,16,8492
7141,632,16,8493
7142,632,8,8493
7143,632,19,4008
7144,632,19,4014
7145,632,19,8494
7146,632,19,4029
7147,632,16,8495
7148,632,17,8495
7149,632,16,8496
7150,632,8,8496
7151,632,16,8497
7152,632,19,8498
7153,632,19,6561
7154,632,16,8499
7155,632,19,8500
7156,632,19,8501
7157,632,19,7035
7158,632,19,4544
7159,632,19,6593
7160,632,19,6594
7161,632,16,8502
7162,632,17,8502
7163,632,19,6603
7164,632,16,7890
7165,632,19,4777
7166,632,19,6607
7167,632,16,8503
7168,632,16,8504
7169,632,19,6628
7170,632,19,6630
7171,632,19,8505
7172,632,16,8506
7173,632,19,8507
7174,632,16,5150
7175,632,10,6671
7176,632,16,8508
7177,632,8,8508
7178,632,17,8508
7179,632,19,8509
7180,632,19,8510
7181,632,19,8511
7182,632,10,8512
7183,632,16,8513
7184,632,16,8514
7185,632,16,8515
7186,632,18,8516
7187,632,19,5468
7188,632,19,5497
7189,632,19,6733
7190,632,16,8517
7191,632,16,8518
7192,632,16,8519
7193,632,19,6455
7194,632,20,6455
7195,632,19,8520
7196,632,16,8521
7197,632,19,8522
7198,632,16,8523
7199,632,19,8524
7200,632,16,8525
7201,632,16,8526
7202,632,16,8527
7203,632,16,8528
7204,632,17,8528
7205,632,18,7116
7206,632,10,7116
7207,632,6,7116
7208,632,16,8529
7209,632,16,8530
7210,632,16,8531
7211,633,71,8532
7212,633,71,3918
7213,633,71,6015
7214,633,71,6016
7215,633,71,6526
7216,633,71,8533
7217,633,71,8534
7218,633,71,8535
7219,633,71,3959
7220,633,4,3965
7221,633,71,8536
7222,633,71,8537
7223,633,71,8538
7224,633,71,8539
7225,633,71,3995
7226,633,71,8540
7227,633,71,8541
7228,633,71,8542
7229,633,71,8543
7230,633,4,4582
7231,633,4,8544
7232,633,71,6609
7233,633,71,6621
7234,633,71,4994
7235,633,71,6633
7236,633,71,8545
7237,633,71,6324
7238,633,71,8546
7239,633,71,7520
7240,633,71,5093
7241,633,71,7994
7242,633,71,8004
7243,633,71,6648
7244,633,71,5188
7245,633,71,8547
7246,633,72,8548
7247,633,71,7518
7248,633,71,8549
7249,633,71,5283
7250,633,71,8550
7251,633,71,8551
7252,633,71,8552
7253,633,71,8553
7254,633,72,8554
7255,633,71,8555
7256,633,71,5558
7257,633,71,5589
7258,633,4,6748
7259,633,71,5638
7260,633,71,8556
7261,633,71,8557
7262,633,71,8558
7263,633,71,5769
7264,633,4,3794
7265,633,71,8559
7266,633,71,8560
7267,633,4,5858
7268,633,71,8561
7269,633,71,6800
7270,633,71,8562
7271,633,71,8563
7272,633,73,7517
7273,633,4,8564
7274,633,71,5960
7275,633,71,6835
7276,633,71,8565
7277,638,16,8566
7278,642,22,5239
7279,655,13,8567
7280,655,13,8568
7281,657,9,6846
7282,657,8,3948
7283,657,8,5720
7284,663,13,5839
7285,664,13,5324
7286,689,3,7081
7287,691,2,8134
7288,715,45,5070
7289,715,45,5085
7290,715,70,5227
7291,715,45,5356
7292,715,45,5395
7293,715,45,5406
7294,715,45,5470
7295,715,45,5734
7296,715,45,5866
7297,721,19,8536
7298,721,19,8537
7299,721,19,8538
7300,721,19,8539
7301,721,16,8569
7302,721,16,8570
7303,721,16,8571
7304,721,19,8545
7305,721,19,8549
7306,721,16,8572
7307,721,19,8552
7308,721,19,8553
7309,721,19,8555
7310,721,23,8573
7311,721,16,8556
7312,721,16,8574
7313,721,23,8559
7314,721,19,8575
7315,721,19,8563
7316,721,23,8563
7317,721,16,8576
7318,723,43,8577
7319,723,43,5943
7320,724,3,3915
7321,724,8,8578
7322,724,8,3969
7323,724,8,8579
7324,724,8,5324
7325,724,28,8580
7326,725,56,8581
7327,725,54,8581
7328,725,56,8582
7329,725,56,3799
7330,725,54,3799
7331,725,56,8583
7332,725,56,8584
7333,725,56,8585
7334,725,54,8585
7335,725,54,8586
7336,730,4,1062
7337,732,4,8218
7338,747,13,3831
7339,749,34,3944
7340,756,8,5448
7341,758,51,4649
7342,760,10,3894
7343,760,27,5377
7344,763,3,3822
7345,763,3,3838
7346,763,3,3919
7347,763,4,7936
7348,767,59,8587
7349,767,59,4992
7350,767,55,5421
7351,767,59,8588
7352,768,74,8034
7353,768,74,5680
7354,768,55,8589
7355,768,74,8208
7356,769,31,5040
7357,769,8,5229
7358,769,3,5890
7359,782,3,6863
7360,782,8,8590
7361,782,27,6870
7362,782,9,6872
7363,782,9,6887
7364,782,8,6905
7365,782,28,6907
7366,782,8,6910
7367,783,9,5967
7368,792,5,4001
7369,795,39,7292
7370,798,13,5324
7371,798,13,8591
7372,798,36,8591
7373,798,13,5865
7374,807,13,8592
7375,807,13,8593
7376,823,13,8594
7377,823,13,6653
7378,823,13,6812
7379,825,75,4015
7380,825,75,4183
7381,825,75,4406
7382,825,75,4551
7383,825,75,4584
7384,825,75,5314
7385,825,75,5688
7386,827,76,5877
7387,835,16,8595
7388,835,16,8596
7389,835,19,6982
7390,835,18,8597
7391,835,19,8598
7392,835,16,8599
7393,835,16,8600
7394,835,19,4976
7395,835,19,6987
7396,835,19,7270
7397,835,16,8601
7398,835,17,8601
7399,835,16,8602
7400,835,19,5496
7401,835,16,8603
7402,835,9,8603
7403,835,19,8604
7404,835,19,8605
7405,835,16,8606
7406,835,19,8607
7407,838,40,8608
7408,839,8,7236
7409,846,13,5056
7410,848,55,6608
7411,848,45,6750
7412,848,70,6750
7413,848,45,8262
7414,851,26,5225
7415,856,3,4251
7416,865,77,4055
7417,865,77,4539
7418,865,77,8609
7419,865,77,8568
7420,865,77,8610
7421,865,77,8611
7422,865,77,5965
7423,874,13,8612
7424,885,4,8613
7425,885,4,7886
7426,885,78,8614
7427,885,4,8254
7428,912,19,8615
7429,912,16,8616
7430,912,16,8617
7431,912,17,8617
7432,912,19,8618
7433,912,16,8619
7434,912,19,4029
7435,912,19,8620
7436,912,18,8621
7437,912,19,4324
7438,912,19,6594
7439,912,19,8622
7440,912,19,4603
7441,912,19,4604
7442,912,19,4612
7443,912,16,8623
7444,912,16,8624
7445,912,19,6607
7446,912,18,8625
7447,912,19,6613
7448,912,16,4922
7449,912,19,5004
7450,912,16,8626
7451,912,10,6686
7452,912,16,8627
7453,912,19,8628
7454,912,19,8629
7455,912,19,8630
7456,912,19,5496
7457,912,16,8631
7458,912,16,8632
7459,912,19,8633
7460,912,19,8634
7461,912,16,8635
7462,912,16,8636
7463,912,19,8637
7464,912,19,8638
7465,912,19,8639
7466,915,8,5422
7467,915,8,5425
7468,924,34,5287
7469,941,19,6564
7470,941,16,8640
7471,941,16,8641
7472,941,17,8641
7473,941,16,8642
7474,941,17,8642
7475,941,19,6069
7476,941,19,6987
7477,941,19,7270
7478,941,19,8643
7479,941,22,8643
7480,941,19,8644
7481,941,16,8645
7482,942,16,8646
7483,942,19,4173
7484,942,16,8647
7485,942,19,8648
7486,942,19,8649
7487,942,16,8650
7488,942,16,8651
7489,942,16,8652
7490,942,19,8653
7491,942,17,8654
7492,942,19,8654
7493,942,16,8655
7494,942,16,8656
7495,946,79,5144
7496,946,34,5719
7497,946,79,5719
7498,946,80,5719
7499,950,13,5354
7500,953,81,6543
7501,953,82,6543
7502,953,4,7881
7503,953,4,8022
7504,953,4,8080
7505,953,4,8094
7506,953,4,8121
7507,953,4,8235
7508,953,4,8280
7509,953,4,8305
7510,953,4,8314
7511,953,4,8657
7512,954,73,5774
7513,958,2,5857
7514,959,2,3820
7515,983,8,4042
7516,995,47,3837
7517,1003,16,8658
7518,1003,16,8659
7519,1003,19,8428
7520,1003,22,8428
7521,1003,16,8660
7522,1003,16,8661
7523,1003,16,8662
7524,1003,16,8663
7525,1003,19,8664
7526,1003,16,8665
7527,1003,16,8666
7528,1003,16,6151
7529,1003,16,8667
7530,1003,16,8668
7531,1003,16,8669
7532,1003,16,8670
7533,1003,16,8671
7534,1003,16,8672
7535,1003,18,8673
7536,1003,19,8429
7537,1003,16,8674
7538,1003,19,8675
7539,1003,19,8676
7540,1003,16,8677
7541,1003,16,8678
7542,1003,18,8679
7543,1003,16,8680
7544,1003,16,8681
7545,1003,16,8682
7546,1003,19,8683
7547,1003,16,8684
7548,1003,17,8684
7549,1003,16,8685
7550,1003,18,6301
7551,1003,16,8686
7552,1003,16,8687
7553,1003,16,8688
7554,1003,16,8689
7555,1003,17,8689
7556,1003,16,8690
7557,1003,19,4019
7558,1003,19,4021
7559,1003,19,4024
7560,1003,19,4029
7561,1003,19,8691
7562,1003,16,8692
7563,1003,16,8693
7564,1003,16,8694
7565,1003,16,8695
7566,1003,16,8696
7567,1003,19,4064
7568,1003,19,8697
7569,1003,16,8698
7570,1003,19,8699
7571,1003,16,8700
7572,1003,16,8701
7573,1003,16,8702
7574,1003,16,8703
7575,1003,19,8704
7576,1003,16,8705
7577,1003,17,8705
7578,1003,19,8706
7579,1003,19,6562
7580,1003,19,8707
7581,1003,19,4141
7582,1003,4,8708
7583,1003,19,4145
7584,1003,19,7030
7585,1003,19,8709
7586,1003,19,4153
7587,1003,19,4155
7588,1003,19,6564
7589,1003,18,8710
7590,1003,19,8711
7591,1003,19,8712
7592,1003,16,6164
7593,1003,16,6165
7594,1003,16,6168
7595,1003,16,8713
7596,1003,19,4326
7597,1003,19,8714
7598,1003,16,8715
7599,1003,19,7035
7600,1003,58,8716
7601,1003,19,4400
7602,1003,16,8717
7603,1003,16,8718
7604,1003,16,8719
7605,1003,19,4404
7606,1003,16,8720
7607,1003,16,8721
7608,1003,16,8722
7609,1003,16,8723
7610,1003,16,6170
7611,1003,16,8724
7612,1003,19,4428
7613,1003,16,8725
7614,1003,16,8726
7615,1003,19,8727
7616,1003,19,4547
7617,1003,16,8728
7618,1003,16,8729
7619,1003,19,4561
7620,1003,19,4563
7621,1003,19,4568
7622,1003,19,6602
7623,1003,19,8730
7624,1003,19,4603
7625,1003,19,4604
7626,1003,19,4612
7627,1003,19,7044
7628,1003,19,8731
7629,1003,19,6603
7630,1003,16,8732
7631,1003,19,8733
7632,1003,19,6605
7633,1003,19,4777
7634,1003,19,4778
7635,1003,16,8734
7636,1003,19,6613
7637,1003,16,8735
7638,1003,32,8736
7639,1003,16,8737
7640,1003,16,8738
7641,1003,16,8739
7642,1003,16,8740
7643,1003,16,8741
7644,1003,19,4972
7645,1003,19,8742
7646,1003,19,8743
7647,1003,19,5004
7648,1003,19,5008
7649,1003,19,8744
7650,1003,16,8745
7651,1003,19,8746
7652,1003,19,8747
7653,1003,18,8748
7654,1003,16,8749
7655,1003,16,8750
7656,1003,16,8751
7657,1003,18,8752
7658,1003,18,8753
7659,1003,16,8754
7660,1003,16,8755
7661,1003,16,8756
7662,1003,19,8757
7663,1003,19,8758
7664,1003,16,8759
7665,1003,16,8760
7666,1003,16,8761
7667,1003,16,8762
7668,1003,19,8763
7669,1003,19,8764
7670,1003,19,8765
7671,1003,10,6654
7672,1003,10,6655
7673,1003,18,8766
7674,1003,18,8767
7675,1003,19,7069
7676,1003,16,8768
7677,1003,19,8769
7678,1003,19,5232
7679,1003,19,6676
7680,1003,19,8770
7681,1003,18,8771
7682,1003,16,8772
7683,1003,19,8773
7684,1003,18,8774
7685,1003,19,5276
7686,1003,19,8775
7687,1003,16,8776
7688,1003,4,8107
7689,1003,19,8777
7690,1003,16,8778
7691,1003,18,6951
7692,1003,19,8779
7693,1003,19,8780
7694,1003,4,8133
7695,1003,19,8781
7696,1003,19,8782
7697,1003,19,8783
7698,1003,18,8784
7699,1003,16,8785
7700,1003,19,8786
7701,1003,16,8787
7702,1003,19,8788
7703,1003,16,8789
7704,1003,19,8790
7705,1003,19,8791
7706,1003,18,8792
7707,1003,16,8793
7708,1003,16,8794
7709,1003,8,8794
7710,1003,16,8795
7711,1003,19,8796
7712,1003,19,8797
7713,1003,16,8798
7714,1003,49,8799
7715,1003,49,8800
7716,1003,19,5468
7717,1003,19,5485
7718,1003,19,7097
7719,1003,19,5491
7720,1003,19,5495
7721,1003,19,5497
7722,1003,19,5501
7723,1003,19,5509
7724,1003,19,5519
7725,1003,19,5523
7726,1003,19,6733
7727,1003,18,8170
7728,1003,19,8801
7729,1003,16,8802
7730,1003,18,8803
7731,1003,18,8804
7732,1003,16,8805
7733,1003,16,5635
7734,1003,18,8806
7735,1003,16,8807
7736,1003,19,8808
7737,1003,16,8809
7738,1003,16,8810
7739,1003,16,8811
7740,1003,18,8226
7741,1003,16,8812
7742,1003,18,5778
7743,1003,10,5778
7744,1003,18,8236
7745,1003,19,8813
7746,1003,16,8814
7747,1003,16,8815
7748,1003,18,8816
7749,1003,19,8817
7750,1003,16,8818
7751,1003,16,8819
7752,1003,19,8820
7753,1003,19,8821
7754,1003,17,8822
7755,1003,16,8823
7756,1003,18,8824
7757,1003,18,8825
7758,1003,18,8826
7759,1003,4,8326
7760,1003,18,8827
7761,1003,16,8828
7762,1003,16,8829
7763,1003,16,8830
7764,1003,19,8831
7765,1003,19,8832
7766,1003,19,8833
7767,1003,19,8834
7768,1003,19,8835
7769,1003,19,8836
7770,1003,18,8369
7771,1003,16,8837
7772,1003,16,8838
7773,1003,16,8839
7774,1003,8,8839
7775,1003,16,8840
7776,1003,18,8841
7777,1011,56,6601
7778,1013,13,4090
7779,1017,47,8842
7780,1017,83,8843
7781,1017,8,8844
7782,1017,84,3471
7783,1017,77,1435
7784,1017,13,8845
7785,1017,13,1018
7786,1017,59,8846
7787,1017,59,8847
7788,1017,85,2509
7789,1017,86,1484
7790,1017,86,8848
7791,1017,86,8849
7792,1017,86,8850
7793,1017,86,8851
7794,1017,16,20
7795,1017,56,8852
7796,1017,87,8853
7797,1017,17,20
7798,1018,13,1017
7799,1025,4,7699
7800,1025,4,7782
7801,1025,4,7873
7802,1030,6,7008
7803,1030,3,7043
7804,1030,3,7073
7805,1030,8,7082
7806,1031,55,8854
7807,1034,3,8855
7808,1034,32,8856
7809,1034,8,8857
7810,1034,28,8858
7811,1034,7,8858
7812,1034,8,8499
7813,1034,9,8859
7814,1034,8,8860
7815,1034,8,8861
7816,1034,8,8862
7817,1034,8,8863
7818,1034,32,8864
7819,1034,8,8865
7820,1034,8,8866
7821,1034,9,8866
7822,1034,8,8867
7823,1034,9,8868
7824,1034,8,8869
7825,1034,32,8869
7826,1034,9,8870
7827,1034,32,8871
7828,1034,8,8872
7829,1034,9,8872
7830,1034,9,8873
7831,1034,9,8874
7832,1034,8,8875
7833,1034,28,8876
7834,1034,8,8877
7835,1034,9,8878
7836,1034,8,8879
7837,1034,9,8879
7838,1034,32,8879
7839,1034,9,8880
7840,1034,8,8881
7841,1034,8,8882
7842,1034,8,8883
7843,1034,32,8884
7844,1034,8,8885
7845,1034,9,8885
7846,1034,32,8886
7847,1034,8,8887
7848,1034,8,8888
7849,1034,9,8888
7850,1034,8,8889
7851,1034,9,8890
7852,1034,32,8891
7853,1034,8,8892
7854,1034,8,8893
7855,1034,10,8894
7856,1034,6,8894
7857,1034,10,8895
7858,1034,3,8896
7859,1034,28,8896
7860,1034,32,8897
7861,1034,9,8898
7862,1034,8,8899
7863,1034,9,8899
7864,1034,9,8900
7865,1034,32,8900
7866,1034,9,8901
7867,1034,32,8902
7868,1034,9,8903
7869,1034,8,8904
7870,1034,8,8905
7871,1034,32,8906
7872,1034,32,8907
7873,1034,8,8908
7874,1034,32,8908
7875,1034,8,8909
7876,1034,9,8909
7877,1034,32,8909
7878,1034,8,8910
7879,1034,9,8910
7880,1034,8,8911
7881,1034,9,6821
7882,1034,32,6821
7883,1034,8,8912
7884,1034,9,8912
7885,1034,32,8912
7886,1034,32,8913
7887,1034,8,8913
7888,1034,8,8914
7889,1034,9,8914
7890,1034,9,8915
7891,1034,32,8916
7892,1034,8,8917
7893,1034,9,8917
7894,1034,8,8918
7895,1034,9,8918
7896,1034,32,8918
7897,1034,9,8576
7898,1034,8,8919
7899,1034,9,8919
7900,1034,9,8920
7901,1034,9,6269
7902,1034,8,6269
7903,1034,32,8921
7904,1034,8,8922
7905,1034,9,8922
7906,1034,32,8922
7907,1034,8,8923
7908,1034,9,8923
7909,1034,8,8924
7910,1041,2,5812
7911,1054,56,8925
7912,1058,8,5979
7913,1060,9,3828
7914,1060,8,3938
7915,1060,8,6842
7916,1060,8,4928
7917,1060,8,4938
7918,1060,8,6843
7919,1060,8,4946
7920,1060,8,7520
7921,1060,8,5236
7922,1060,28,8926
7923,1060,10,5738
7924,1060,10,5741
7925,1062,47,8927
7926,1062,74,8928
7927,1062,4,730
7928,1062,69,8929
7929,1062,88,8930
7930,1066,3,3834
7931,1066,9,8931
7932,1066,8,5097
7933,1069,19,8932
7934,1069,16,8933
7935,1069,19,8934
7936,1069,16,7251
7937,1069,17,7251
7938,1069,16,8935
7939,1069,16,8936
7940,1069,16,8937
7941,1069,16,8938
7942,1069,18,6514
7943,1069,18,7704
7944,1069,16,8939
7945,1069,16,8940
7946,1069,16,8941
7947,1069,19,8942
7948,1069,16,8943
7949,1069,18,8944
7950,1069,10,3875
7951,1069,18,8945
7952,1069,16,7708
7953,1069,19,8946
7954,1069,16,8947
7955,1069,16,8948
7956,1069,17,8948
7957,1069,18,7186
7958,1069,16,8949
7959,1069,16,8950
7960,1069,16,8951
7961,1069,16,8952
7962,1069,16,8953
7963,1069,16,8954
7964,1069,16,8955
7965,1069,19,8956
7966,1069,16,8957
7967,1069,18,8958
7968,1069,16,8959
7969,1069,16,8960
7970,1069,16,8961
7971,1069,16,8962
7972,1069,19,8963
7973,1069,16,8964
7974,1069,16,6157
7975,1069,16,8965
7976,1069,16,8966
7977,1069,16,8967
7978,1069,16,8968
7979,1069,16,7647
7980,1069,16,8969
7981,1069,16,8970
7982,1069,16,8971
7983,1069,16,8972
7984,1069,16,8973
7985,1069,16,8974
7986,1069,16,8975
7987,1069,18,8976
7988,1069,16,8977
7989,1069,16,8978
7990,1069,17,8978
7991,1069,16,8979
7992,1069,19,8980
7993,1069,16,8981
7994,1069,16,8982
7995,1069,17,8982
7996,1069,16,8983
7997,1069,16,8984
7998,1069,16,8985
7999,1069,16,8986
8000,1069,16,8987
8001,1069,16,8988
8002,1069,16,8989
8003,1069,16,8990
8004,1069,16,8991
8005,1069,16,8540
8006,1069,16,8992
8007,1069,16,8993
8008,1069,19,8994
8009,1069,16,8995
8010,1069,17,8995
8011,1069,16,8996
8012,1069,16,8997
8013,1069,16,8998
8014,1069,16,8999
8015,1069,16,9000
8016,1069,16,9001
8017,1069,16,8856
8018,1069,16,9002
8019,1069,16,9003
8020,1069,19,4008
8021,1069,19,7022
8022,1069,19,9004
8023,1069,16,6160
8024,1069,19,4024
8025,1069,16,9005
8026,1069,16,9006
8027,1069,16,9007
8028,1069,16,9008
8029,1069,16,9009
8030,1069,16,6161
8031,1069,16,9010
8032,1069,19,9011
8033,1069,19,4027
8034,1069,16,9012
8035,1069,16,9013
8036,1069,16,9014
8037,1069,16,9015
8038,1069,19,4029
8039,1069,16,9016
8040,1069,16,9017
8041,1069,16,9018
8042,1069,16,9019
8043,1069,16,9020
8044,1069,16,9021
8045,1069,17,9021
8046,1069,16,9022
8047,1069,16,9023
8048,1069,16,9024
8049,1069,16,9025
8050,1069,16,9026
8051,1069,16,9027
8052,1069,16,6915
8053,1069,16,9028
8054,1069,17,9028
8055,1069,16,9029
8056,1069,16,9030
8057,1069,18,9031
8058,1069,19,6552
8059,1069,19,4065
8060,1069,19,4076
8061,1069,19,6555
8062,1069,19,4080
8063,1069,19,8697
8064,1069,19,4103
8065,1069,19,6921
8066,1069,19,6561
8067,1069,19,9032
8068,1069,19,6562
8069,1069,19,4127
8070,1069,18,9033
8071,1069,19,8707
8072,1069,19,4141
8073,1069,19,4145
8074,1069,19,9034
8075,1069,19,9035
8076,1069,19,7030
8077,1069,19,4153
8078,1069,19,4155
8079,1069,19,6564
8080,1069,19,9036
8081,1069,19,9037
8082,1069,19,6566
8083,1069,16,9038
8084,1069,16,9039
8085,1069,16,9040
8086,1069,19,9041
8087,1069,16,9042
8088,1069,18,9043
8089,1069,16,9044
8090,1069,19,4326
8091,1069,19,8714
8092,1069,19,9045
8093,1069,19,9046
8094,1069,19,7035
8095,1069,16,9047
8096,1069,16,9048
8097,1069,16,9048
8098,1069,16,9049
8099,1069,19,4400
8100,1069,19,4404
8101,1069,19,6582
8102,1069,16,9050
8103,1069,16,9051
8104,1069,16,9052
8105,1069,16,9053
8106,1069,16,9054
8107,1069,16,9055
8108,1069,16,9056
8109,1069,16,9057
8110,1069,16,9058
8111,1069,16,9059
8112,1069,16,6171
8113,1069,16,9060
8114,1069,16,9061
8115,1069,16,9062
8116,1069,16,9063
8117,1069,16,9064
8118,1069,16,9065
8119,1069,16,9066
8120,1069,16,9067
8121,1069,16,9068
8122,1069,16,9069
8123,1069,16,9070
8124,1069,16,9071
8125,1069,16,9072
8126,1069,16,9073
8127,1069,16,9074
8128,1069,16,9075
8129,1069,16,9076
8130,1069,16,9077
8131,1069,16,9078
8132,1069,16,9079
8133,1069,16,9080
8134,1069,16,9081
8135,1069,16,9082
8136,1069,16,9083
8137,1069,19,4420
8138,1069,19,9084
8139,1069,16,9085
8140,1069,16,9086
8141,1069,16,9087
8142,1069,16,9088
8143,1069,16,9089
8144,1069,16,9090
8145,1069,16,9091
8146,1069,19,4428
8147,1069,16,9092
8148,1069,16,9093
8149,1069,16,9094
8150,1069,17,9094
8151,1069,16,9095
8152,1069,16,9096
8153,1069,17,9096
8154,1069,16,9097
8155,1069,16,8862
8156,1069,16,9098
8157,1069,16,9099
8158,1069,16,9100
8159,1069,16,9101
8160,1069,16,9102
8161,1069,16,9103
8162,1069,16,9104
8163,1069,16,9105
8164,1069,16,9106
8165,1069,16,9107
8166,1069,16,9108
8167,1069,16,9109
8168,1069,16,9110
8169,1069,16,9111
8170,1069,16,9112
8171,1069,16,9113
8172,1069,16,9114
8173,1069,16,4451
8174,1069,18,9115
8175,1069,18,9116
8176,1069,16,9117
8177,1069,19,9118
8178,1069,18,9118
8179,1069,16,9119
8180,1069,16,9120
8181,1069,18,9121
8182,1069,18,9122
8183,1069,18,9123
8184,1069,18,9124
8185,1069,18,9125
8186,1069,19,9126
8187,1069,18,9127
8188,1069,18,9128
8189,1069,18,9129
8190,1069,18,9130
8191,1069,18,9131
8192,1069,16,9132
8193,1069,17,9132
8194,1069,19,9133
8195,1069,19,9134
8196,1069,16,9135
8197,1069,19,9136
8198,1069,19,9137
8199,1069,19,9138
8200,1069,19,9139
8201,1069,16,9140
8202,1069,16,9141
8203,1069,19,6593
8204,1069,19,6594
8205,1069,19,4561
8206,1069,19,4563
8207,1069,19,9142
8208,1069,19,4568
8209,1069,18,9143
8210,1069,16,9144
8211,1069,18,6310
8212,1069,19,9145
8213,1069,19,6602
8214,1069,19,4599
8215,1069,19,7551
8216,1069,19,8598
8217,1069,19,9146
8218,1069,19,4603
8219,1069,19,4604
8220,1069,19,9147
8221,1069,19,4612
8222,1069,16,9148
8223,1069,16,9149
8224,1069,19,9150
8225,1069,19,9151
8226,1069,19,9152
8227,1069,16,9153
8228,1069,16,9154
8229,1069,16,9155
8230,1069,16,9156
8231,1069,16,9157
8232,1069,16,7884
8233,1069,16,9158
8234,1069,16,9159
8235,1069,16,9160
8236,1069,16,9161
8237,1069,16,9162
8238,1069,16,9163
8239,1069,16,9164
8240,1069,16,9165
8241,1069,16,9166
8242,1069,16,9167
8243,1069,16,9168
8244,1069,16,9169
8245,1069,16,9170
8246,1069,19,6603
8247,1069,16,9171
8248,1069,16,9172
8249,1069,16,8865
8250,1069,16,9173
8251,1069,28,9145
8252,1069,16,9174
8253,1069,16,9175
8254,1069,16,9176
8255,1069,16,9177
8256,1069,16,9178
8257,1069,16,9179
8258,1069,16,9180
8259,1069,16,9181
8260,1069,16,9182
8261,1069,16,9183
8262,1069,16,9184
8263,1069,16,9185
8264,1069,16,9186
8265,1069,16,9187
8266,1069,16,9188
8267,1069,16,9189
8268,1069,16,9190
8269,1069,16,9191
8270,1069,16,9192
8271,1069,16,9193
8272,1069,16,9194
8273,1069,16,9195
8274,1069,19,6605
8275,1069,19,4777
8276,1069,19,4778
8277,1069,19,6606
8278,1069,19,9196
8279,1069,19,4781
8280,1069,19,9197
8281,1069,19,4798
8282,1069,16,9198
8283,1069,16,9199
8284,1069,16,9200
8285,1069,16,9201
8286,1069,16,9202
8287,1069,19,9203
8288,1069,16,9204
8289,1069,25,9205
8290,1069,19,9206
8291,1069,16,9207
8292,1069,16,9208
8293,1069,18,9209
8294,1069,18,9210
8295,1069,16,7918
8296,1069,16,9211
8297,1069,19,9212
8298,1069,16,9213
8299,1069,16,9214
8300,1069,16,9215
8301,1069,19,9216
8302,1069,19,9217
8303,1069,19,9218
8304,1069,19,9219
8305,1069,18,9220
8306,1069,19,6628
8307,1069,19,6629
8308,1069,19,4972
8309,1069,19,6630
8310,1069,19,9221
8311,1069,19,9222
8312,1069,19,8743
8313,1069,19,4993
8314,1069,19,5004
8315,1069,19,9223
8316,1069,19,5008
8317,1069,19,9224
8318,1069,19,9225
8319,1069,19,8545
8320,1069,16,9226
8321,1069,16,9227
8322,1069,16,9228
8323,1069,16,9229
8324,1069,16,9230
8325,1069,16,9231
8326,1069,16,9232
8327,1069,18,9233
8328,1069,6,9233
8329,1069,19,9234
8330,1069,19,9235
8331,1069,16,8584
8332,1069,16,9236
8333,1069,16,9237
8334,1069,16,9238
8335,1069,16,9239
8336,1069,16,9240
8337,1069,16,9241
8338,1069,16,9242
8339,1069,16,9243
8340,1069,16,9244
8341,1069,16,9245
8342,1069,16,9246
8343,1069,16,9247
8344,1069,17,9247
8345,1069,16,8756
8346,1069,18,9248
8347,1069,16,9249
8348,1069,16,9250
8349,1069,16,9251
8350,1069,16,9252
8351,1069,16,9253
8352,1069,16,9254
8353,1069,16,9255
8354,1069,16,9256
8355,1069,16,9257
8356,1069,16,9258
8357,1069,16,9259
8358,1069,16,9260
8359,1069,16,9261
8360,1069,16,9262
8361,1069,16,9263
8362,1069,16,9264
8363,1069,16,9265
8364,1069,16,9266
8365,1069,16,9267
8366,1069,16,9268
8367,1069,16,9269
8368,1069,16,9270
8369,1069,16,9271
8370,1069,19,9272
8371,1069,19,9273
8372,1069,16,9274
8373,1069,16,8025
8374,1069,19,9275
8375,1069,19,9276
8376,1069,16,9277
8377,1069,16,9278
8378,1069,19,9279
8379,1069,16,9280
8380,1069,16,9281
8381,1069,16,9282
8382,1069,16,9283
8383,1069,16,9284
8384,1069,16,9285
8385,1069,19,9286
8386,1069,19,9287
8387,1069,19,9288
8388,1069,17,9289
8389,1069,16,9290
8390,1069,18,9291
8391,1069,19,9292
8392,1069,19,9293
8393,1069,16,9294
8394,1069,16,9295
8395,1069,19,7069
8396,1069,19,5162
8397,1069,16,9296
8398,1069,16,9297
8399,1069,16,9298
8400,1069,16,9299
8401,1069,16,9300
8402,1069,16,9301
8403,1069,16,9302
8404,1069,16,9303
8405,1069,17,9303
8406,1069,16,9304
8407,1069,16,9305
8408,1069,16,9306
8409,1069,16,6210
8410,1069,19,9307
8411,1069,16,9308
8412,1069,16,9309
